rev_id	comment	year	logged_in	ns	sample	split
218624.0	`I've heard it said that Charles Darwin did not want to publish his ideas because he felt it would hurt his wife, whom he loved.  She was not an evolutionist.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENThat could be part of the answer. At least, so much can be read in Darwin's original autobiography, which was first published in 1887, esp. in footnotes in the chapter about the development of his own religious convictions. Another reason (also clear from his ab) might be his frequent illnesses, and his zealous drive to publish as much as possible about other biological/zoological fields of research. He was always frustrated he could not do more.Fact is he produced an enormous amount of work!.NEWLINE_TOKENA third reason Darwin waited 19 years was that he simply was afraid of being 'prejudiced' (word quoted literally). His theory needed more time to ripen, so to speak. Anyway, maybe this is of some help. Anyone with more knowledge about it,please go ahead.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENImho the first sentence ``Contrary ...`` should only appear later. One who does not know anything about Darwin reading this page should have a short introduction as first paragraph, not a negation of something assumed to ``be publicly known``. (Yes, I am picky ;)NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENFramework is now in place for a good article, but a lot more work needs to be done. I'm going to get to this on and off over the next few weeks (hopefully), but anyonelse should feel free to wade in - however make sure your ``facts`` come from works in the history of biology, not from popular works as these often make sweeping generalizations about Darwin. John LynchNEWLINE_TOKEN`	2002	True	article	random	train
225277.0	NEWLINE_TOKENNEWLINE_TOKENThanks for reverting recently damaged articles. 	2002	True	user	random	train
225986.0	Or, they could change the school schedules to a more appropriate time without changing every clock in the country. Am I the only one who thinks daylight saving time is like trying to reduce traffic accidents by recalibrating all the speedometers to make people think they're going faster than they really are?  02:25 Sep 10, 2002 (UTC)NEWLINE_TOKENNEWLINE_TOKEN	2002	True	article	random	train
227181.0	NEWLINE_TOKENNEWLINE_TOKENWell, Ayn Rand certainly wasn't a libertarian socialist in history.  She was a objectivist, much closer to a anarcho-capitalist in history.  So moving everybody over there isn't a complete solution, either.  Or an I understanding the issue correctly?NEWLINE_TOKEN 18:40 Sep 18, 2002 (UTC)	2002	True	article	random	train
250290.0	Ed, I am tired!  Anyway, I certainly did not mean to trivialize the suffering of vicitms of racism, only to say that most scientists  racist and anti-racist  have not been persecuted the way Galileo was.  Perhaps racist scientists should be.  But even here I would qualify it  not only do I not want to put some racist scientists in the US or Canada in the same category of Joseph Mengele, I think the crucial difference is precisely the social context  we live in a society based on free debate where a few scientists can be racist and they will be challenged publically and a well-informed public can make up its mind.  In the 1930s racist scientists lived in racist societies, both here and in Germany, and their work was used to justify and promote horrible things.  But today such scientists in eitehr the US or Germany can say what they want and for the most part, thanks in part to open scientific debate, and democratic societies where there is vigorous public debate in legislatures, their work has not had the same awful effect.  SRNEWLINE_TOKENNEWLINE_TOKEN	2002	True	user	random	train
258303.0	`Well, I am not trying to pick a fight ) but I have NPOV issues with this article.  It reads  at the moment  like a celebration of scientific progress.  I have two problems: first, it moves too easily from science as a generic activity all people engage in, to science as a specifically Western project.  Second, although there has been progress in science in that there is some accumulation of knowledge, the history of science is rather more complicated than that.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENOne way to deal with this (if others find my criticisms valid) is to distinguish in the article between what we know about changes in scientific method and knowledge (from Aristotle to Bacon to Comte to Popper; from Aristotle to Darwin to Mendel to Mayr; from Aristotle to Newton to Einstein and Planck; etc, on the one hand, and various discussions over how to study and conceive of the history of science (i.e. issues in historiography and the sociology of science), on the other.  For example, I think everyone agrees that Aristotle, Newton, Einstein and Planck are real people who lived at different periods of time and made different claims about the world  but I think different people have vastly different ways of telling the story that connects these people and their claims.  I'd hope a good article on ``the history of science`` would inform me of these issues, and provide me with the different ways of understanding the movement from one period in science to another.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENI am no expert on this but I really hope someone who feels very confident of their grasp of, say, Thomas Kuhn and Bruno Latour, could reorganize and develop this article in a way that takes their claims about science seriously, as well as the claims of those with opposing views.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENI am glad Ed has begun this article, it can be really important and it is a needed contribution.   SRNEWLINE_TOKENNEWLINE_TOKEN`	2002	True	article	random	test
270660.0	NEWLINE_TOKENNEWLINE_TOKENI must admit, that first paragraph is oodles more interesting, but it's totally fruity. Or is it nutty? Whatever the case, it smacks of granola. (I hope you can take that with a sense of humor.)NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENAll I want is for the article to be specific and comprehensible. BFI'm not talking about presenting lots of different points of view, I'm just saying that to describe New Age we can't use New Age language, because you get trapped in a circle of self-reference. I know that you may feel that traditional forms of language don't properly express the sense of New Age, but the trick is to start from a common foundation, then build towards the vision, not start from the vision. The rapture of instant enlightenment can't (shouldn't?) come from an encyclopedia; rather, it may complement and guide the experience.NEWLINE_TOKENNEWLINE_TOKENTheCunctatorNEWLINE_TOKENNEWLINE_TOKEN	2001	True	article	random	dev
279420.0	Article says:NEWLINE_TOKENNEWLINE_TOKEN:A cantor, more properly known as a hazzan, has no formal role in Jewish law.NEWLINE_TOKENNEWLINE_TOKENAnd then it says:NEWLINE_TOKENNEWLINE_TOKEN:Traditional Jewish law restricts hazzanim to be males over the age of 13; the non-Orthodox Jewish movements allow women over the age of 12 to be hazzans as well.NEWLINE_TOKENNEWLINE_TOKENIf the hazzan has no formal role in halakha, how is it that halakha sets requirements to be one?  SJKNEWLINE_TOKENNEWLINE_TOKEN	2002	True	article	random	dev
281382.0	`NEWLINE_TOKENNEWLINE_TOKENSpan occurs not as a separate page but as an alternate word for ``generate`` on the NEWLINE_TOKENNEWLINE_TOKENLinear Algebra page under Generating a Vector Space.`	2001	True	article	random	train
285223.0	NEWLINE_TOKENNEWLINE_TOKENOh, never mind.  I misread the change.  My mistake.   EgernNEWLINE_TOKENNEWLINE_TOKEN	2001	True	article	random	train
297866.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENUmmm. The article uses imperial measurements, not SI ones. Some translation is apparently in order. -) Anders Törlind	2001	True	article	random	train
309756.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENComputers are used to solve game theory problems, and game theory is used toNEWLINE_TOKENsolve computer science problems (eg, AI, game playing). Thus,an overlap. No?NEWLINE_TOKEN- 	2002	True	article	random	dev
313929.0	NEWLINE_TOKEN:(1) I really do not want to cause anyone more work than necessary. But I can't help if someone try to suit every single article to his own fashion. You just throw out everything that does not fit to your personal view. Try to edit articles more for the reader and not for yourself. What is wrong if one sentence is not quite adequate and explicit. On the other hand I am doing my best to compose one article from the scratch and then you come and you 'ruin' almost my whole work. Who is doing fruitless work here? You're obviously to deep in the math and you can't see out anymore. Try to read one original work from an original mathematician, please. If you would have a chance, you would probably change even Gauss' work. Remember on what he had written about the estimation of the number of primes and such.NEWLINE_TOKEN:(2) I'll try to fix the table, that bothers you so much. (Just give me some time).NEWLINE_TOKEN:(3) Don't call me Rasta if you're not shure what that means or if you think I am that, if I bear similar cyber nickname, and so on )NEWLINE_TOKEN:(4) The symbol |. Sometimes you like and sometimes you don't. For instance it is more clear if we write, once we have agreed what | means, 3 | 9, than 3 divides 9. You have once said that any symbol in fact does not have much sence in math so here we go...NEWLINE_TOKEN:(5) What is wrong with Möbius function here or elsewhere. When I make a table, it is clear after that what values are, but try to 'calculate' its values from your mind. I gave the function to depict further on the whole subject. It is pointless; there is no connection that needs to be mentioned. That is you opinion, I guess. Everything is important in math, specially in a number theory. If I wouldn't use Möbius function I wouln't be able to find those two numbers 648 and 700. I guess here μ(n) is 'more' important than other arithmetic functions. That's my opinion. Furthermore, anyone interested in the moebius function can easily find the value, since all they have to do is to count the prime factors, which are already given in the table. Yes, that is true. But many readers do not know at first what μ(n) means and shows. Simply as that.NEWLINE_TOKEN:(6) I am not your student out there somewhere so we have to work for this project. You correct me and I correct you if and only if I can. I am pretty tired of writting articles which envolve math, but I like math very much. And because you know something from the math, you can give your knowledge to others and not just fixing things all around as it is going for one math test. My teachers are mathematicians themselves. Only you change these articles so much, no one else. So I can't figure that they do not understand what is written in them. Egziabeher.  17:20 Sep 25, 2002 (UTC)	2002	True	article	random	dev
315967.0	`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN: Just tinkered with ``LetTime``. The ``last letter of text = last letter of page name`` rule tripped me up! I agree with you, ``TheAuthors`` sounds better than plain old ``guestbook``. Have you read Rudy Rucker's NEWLINE_TOKENInfinity and the mind? In that he proposes a ``fractal novel`` ...  `	2002	True	user	random	dev
325217.0	Take a look at this article , to see that, even more than 100 years ago, regions against one another was going strong. And cities nowadays certainly are regions with their own political motivations.	2002	True	article	random	dev
344571.0	NEWLINE_TOKENNEWLINE_TOKEN-NEWLINE_TOKENNEWLINE_TOKENNeed more on Hephaestion.	2002	False	article	random	train
360594.0	NEWLINE_TOKENNEWLINE_TOKEN::I disagree. I would leave it out of the introductory part, since its population (which changes every census) is not nearly as fundamental as the fact that it is in a particular state, its county seat is whatever it is, andstuff like that. Also, if Wikipedia survives till 2010, someone will have to be careful to change it in both places!  BRGNEWLINE_TOKENNEWLINE_TOKEN	2002	False	user	blocked	train
369632.0	`:Chalk one up for Ed!  Robert MerkelNEWLINE_TOKENNEWLINE_TOKEN-NEWLINE_TOKENPerhaps it would make sense to move some of the stuff from Terrorism against Arabs back here, if we came to having 2 distinct articles once again? For instance, Lord Moyne was not much of an Arab (though they were his favorites, I guess), so his assassination by Stern gang belongs more to Israeli terrorism NEWLINE_TOKENNEWLINE_TOKEN* Facts about Israel (note that many of the statements on this page are disputed)NEWLINE_TOKENNEWLINE_TOKENWith all the due respect, I don't think this link should be applied on this page, for several reasons:NEWLINE_TOKEN# It is not about Israeli terrorism, but about general Israel-bashingNEWLINE_TOKEN# It contains mostly incomplete and partial information. For instance, the green Palestinian number plates was something they asked for. Israeli Arabs have regular yellow plates, and because of that are sometimes targeted by Palestinian gunmen.NEWLINE_TOKEN# Many of these statements deserve a proper discussion, in Wikipedia, not out of it.  NEWLINE_TOKENNEWLINE_TOKEN-NEWLINE_TOKEN**The USS Liberty incident is generally thought to have been an Israeli mistake.NEWLINE_TOKENNEWLINE_TOKEN: The USS Liberty was a US Navy ship. It was flying a Navy ensign. It had guns on it. Since it wasn't civilian, engaging it at sea does not have anything to do with terrorism, and has no place on this page, which is about terrorism. NEWLINE_TOKENNEWLINE_TOKEN NEWLINE_TOKENNEWLINE_TOKENThis sentence has been removed from the article about Kach. ``They have also organized murders and beatings of Palestinians in the U.S.``NEWLINE_TOKEN: Really?  Who?  NEWLINE_TOKENNEWLINE_TOKEN:I too am curious about this claim. It is so vague and undocumented that it does not belong in the article. Can someone provide specific claims, and a few sources for us to check out? Also, I do not understand what this has to do with the government of Israel. I agree that it is theoretically possible for a few fanatic right-wing American Jews to carry out such a thing. But (A) there is only a vague allegation being made, and (B) this has nothing to do with the Israeli government, nor the pre-Israel proto-state in the British Mandate of Palestine. We can't simply lump all crimes done by Jewish people into the category of ``Israeli terrorism``. All crimes committed by Arabs considered Palestinian terrorism (No.). NEWLINE_TOKENNEWLINE_TOKENUnless these acts were committed by agents of the government of Israel, why are they listed as ``Israeli terrorism`` instead of ``Jewish terrorism``?  ~~NEWLINE_TOKENNEWLINE_TOKENI'd tend to agree with Zoe here about the title of the article being wrong. Since it's so ``controversial`` coming up with a universally-acceptable definition of ``terrorist`` vs. ``freedom fighter``, maybe we should just have ``Violence against Israelis`` and ``Violence against Palestinians`` pages, or some such?NEWLINE_TOKENNEWLINE_TOKEN: Such pages exist (at least for Palestinians), but nobody bothers to update them. It's much less sexy than ``Israeli terrorism``. NEWLINE_TOKENNEWLINE_TOKENThen maybe this should redirect to ``Violence against Palestinians`` (after moving the content of this page & its Talk there, of course)?NEWLINE_TOKENNEWLINE_TOKENThe page I had in mind was Palestinians killed by Israelis, but I support leaving ``X terrorism`` pages, because of the difference between spontaneous violence and pre-calculated killing, which is terrorism. NEWLINE_TOKENNEWLINE_TOKEN:Actually, I was thinking of very neutral titles (such as the ``violence`` ones above), chucking in all the text from any non-NPOV-titled articles scattered about (they can be smoothed out later) and redirecting to the neutral-titled articles. It should make NPOV easier to maintain. I'd lose the ``terrorism`` pages entirely in the process (dumping their text & talk into the new articles), as we're never going to agree on which acts are ``terrorism`` and which are not (and you know we're not, yeah?). If the articles just give the facts then we can leave ``terrorism or not?`` decisions up to the readers.NEWLINE_TOKENNEWLINE_TOKEN:: Having considered the concept, I support it. In the text itself, we would then have the freedom to describe which actions exactly can be considered terrorism and by whom. NEWLINE_TOKENNEWLINE_TOKEN:(bloody hell, did we just agree on something, Uri? Will wonders never cease?)NEWLINE_TOKENNEWLINE_TOKEN:: Yes, we did agree, and I'm glad at it. I hope it'll be a good beginning for tomorrow - I've got to log out now. NEWLINE_TOKENNEWLINE_TOKENChanged this:NEWLINE_TOKENNEWLINE_TOKEN:Qibya operation, carried out among others by Unit 101 under the command of Ariel Sharon is often classified as terrorism. It lead to the death of almost 70 civilians. Others claim it was not terrorism but a tragic incident during a period of bitter border warfare betw	2002	True	article	random	train
372885.0	`NEWLINE_TOKEN:Thanks, but I don't have that link. I'm using the layout with a blue bar across the top (talk and uneditable pages are yellow, links are color coded and so on). I'll try logging out and seeing if it appears. Also, on naming conventions, did I make a mistake? To my knowledge the ``programming language`` suffix for languages has been a long-agreed-apon standard. I was just moving some pages to adhere to that. Sorry about not using the ``move this page`` feature though. I'll look again and see if it is there and I just didn't see it. For the record though, most of the articles I moved didn't have a history (I think maybe 2 or 3 of them did, but the others were only auto-imported or ``convertion script`` items without a history beyond that. Again, sorry if I messed things up. I'd be happy to fix anything I break if I can figure out how. Also, I should probably add redirects in those blank articles.  22:05 Oct 20, 2002 (UTC)`	2002	True	user	random	test
377054.0	NEWLINE_TOKENNEWLINE_TOKEN:::I don't know where you got the idea that Mt. Airy's in 4 counties. It's only in two. Were you the one, Tokerboy, who added two counties to the two I'd listed when I put it into the Frederick County article?  BRG 10/22	2002	False	user	blocked	dev
421759.0	NEWLINE_TOKENNEWLINE_TOKENremember...the UN has said that the occupation of Palestine is illegal! That certainly has bearing on this issue and tends to discredit the Israeli position!  06:24 Nov 13, 2002 (UTC)	2002	True	article	random	train
424060.0	NEWLINE_TOKENNEWLINE_TOKENOff-the-cuff remarks very briefly: this article still needs a huge amount of research, and could stand very well to be moved to something like science and religion or scientific reactions to religion.  There are many books and articles written about the intersection of science and religion, including a new journal edited by Nupedia religion editor Munawar Anees (who has a Ph.D. in biology).  So please try to make this entry good!  -) LMSNEWLINE_TOKEN	2002	True	article	random	dev
427355.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENwhats so pro-israeli propagandish about arabs claiming the us is to blame for their economic conditions?  02:20 Nov 16, 2002 (UTC)	2002	True	user	random	test
436779.0	`NEWLINE_TOKENNEWLINE_TOKEN: Ed, we all have our biases, you and me both.  My concern about the article is that it needs to cover a lot of bases.  Broadly speaking, to be fair to all parties concerned, let's acknowledge that a) damaging quotations are a part and parcel of partisan politics, b) there is debate about whether and when such quotations are legitimate, because c) some can be taken out of context, while d) different politicians exhibit different speaking styles and such styles can be the source of parody and such parodies are often based on at least some degree of truth, and e) sometimes politicians really are dumbasses.  Taken in a broader context, that is how artististic political characaturists and comic impressionists make their living.  Did Carter really smile broadly and instantly?  Did Ronald Reagan really say ``Well`` at the beginning of sentences?  Where would we be without Dana Carvey and Rich Little?  Obviously, this is an issue that both you and I feel strongly about.  Perhaps our biases just clash.  Maybe we need other people to delve into the articles and try to write something from a perspective that is neither yours nor mine.  `	2002	True	user	random	dev
440929.0	.NEWLINE_TOKENNEWLINE_TOKEN:And this is an excerpt from the entry for God:NEWLINE_TOKENNEWLINE_TOKEN::When one speaks of God, it is generally the Father who is referred to; that is, Elohim.  All mankind are his children.  The personage known as Jehovah in Old Testament times, and who is usually identified in the Old Testament as LORD (in capital letters), is the Son, known as Jesus Christ, and who is also a God.  Jesus works under the direction of the Father and is in complete harmony with him.  All mankind are his brethren and sisters, he being the eldest of the spirit children of Elohim.  Many of the things that the scripture says were done by God were actually done by the LORD (Jesus). . . 	2002	True	article	random	train
442563.0	`::::I double checked...sure enough, the deletion was under an edit using your ID.  Oh well.  With the discussion so far, I've added back only ``atonement`` rather than ``vicarious atonement``.  I guess we'll see if it sticks.  -Randy 11/23/02NEWLINE_TOKENNEWLINE_TOKEN`	2002	False	article	random	train
450405.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN*I have improved the first sentence. It needs expansion, of course you are most welcome to work on that.NEWLINE_TOKEN*I agree that discussing legal matters in an international encyclopedia is complex due to different laws in different countries, but that does not mean that nothing can be said on them, you can make remarks in terms of some/most/almost all countries; even a vaguer expression 'may be illegal' is meaningful, because many things are legal in all countries, such as the possession of a piece of bread.NEWLINE_TOKEN*Why is it silly to put a list of things you cannot possess in an article on possession? That is the place where it belongs, unless you make the list a separate article.NEWLINE_TOKEN*Additional separate articles are fine, this article gives an overview (extensions are welcomed). NEWLINE_TOKEN: 12:29 Nov 28, 2002 (UTC)	2002	True	article	random	train
452612.0	Oh, I'm sure I could find a copy around somewhere... I just wanted to be able to link to it from the page. NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN	2002	True	article	random	test
460704.0	Similary, they were not doing that badly in the first part of the war, unless of course you are arguing that it was the suicide bombing that caused the japanese success. 	2002	True	article	random	train
478459.0	 Actually, yes, that's what I'm saying. The protection should only have a time out function to resolve pending edits on the talk page. If the current revision is the cause of the problem, you should first revert to a previous one before protecting the page, but no more than that. That you find this funny indicates that you seriously overestimate the range of sysop responsibilities. NEWLINE_TOKENNEWLINE_TOKEN	2002	True	article	random	dev
482033.0	`::Yes, I think we've achieved understanding! I think the distinction I make is useful for purposes of clarity, since the ``liberal Christians`` who agree with what you called the ``historical school`` are, in doing so, taking a controversial (to Christians) stance on the inspiration of scripture. They are rejecting the book's own claim to be foretelling the future, and agreeing with the criticism which classifies it as a pseudo-prophecy. It would be hard to include that as a ``school of interpretation`` without violating NPOV as to questions of authority, inspiration, etc.NEWLINE_TOKENNEWLINE_TOKEN`	2002	True	article	random	train
527004.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENIs something like Managing_Urban_America going to be a problem?  16:52 Dec 20, 2002 (UTC)	2002	True	user	random	test
529575.0	NEWLINE_TOKENNEWLINE_TOKENDarling Zoe: Why did you reverse my setup for Saab automobile? I assume you want me to now go to every other site and amalgamate any person, place, or thing with the name name.....DW	2002	False	user	random	train
535667.0	`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENI addded the link to positivism, because the name of Auguste Comte is often associated to it. He is even said to be the founder of this philosophical movement. A Google search ``Auguste Comte positivism`` returns more than 3,000 hits. For instance: http://www.erraticimpact.com/~19thcentury/html/comte.htmNEWLINE_TOKENNEWLINE_TOKENThis being said, I am not an expert, and would not be able to write anything interesting about this theory. I am not even sure if the Logical positivism to which positivism redirects at the moment is the same concept or if it has any connection with Comte's theory. Maybe there is a misuse in English of ``positivism`` instead of ``positive philosophy``, but his concept is definitely called ``positivisme`` in French.NEWLINE_TOKENNEWLINE_TOKENSo, to answer your question, I would believe that the word ``positivism`` has its place in an article about Comte, but I would leave the final answer to an expert. - 13:46 Oct 25, 2002 (UTC)`	2002	True	user	random	train
546477.0	To see the problem with the sentence, you don't need toNEWLINE_TOKENunderstand much about Chinese history.  Just WikipediaNEWLINE_TOKENNPOV guidelines.NEWLINE_TOKENNEWLINE_TOKEN	2002	True	article	random	train
570342.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENhow does a piece of dust start sensing light tho? 	2003	True	user	random	train
576228.0	`Is the paragraph under ``He asserted the following`` a quotation or a summary? This should be clarified somehow. `	2003	True	article	random	test
577214.0	NEWLINE_TOKENNEWLINE_TOKEN: I'm guessing it means the cat doesn't count because it's not eaten. (though why not? some societies eat dogs.) Though I'm not sure it's a valid argument. Cats may not have been domesticated for food, but they served a vital role in food production  pest control.   20:04 Jan 10, 2003 (UTC) PS. Orto  What's the difference between a duck?	2003	True	article	random	train
581297.0	`no mention of ``To Love Somebody`` from 1967?NEWLINE_TOKENNEWLINE_TOKEN 10:50 Jan 12, 2003 (UTC)`	2003	True	article	random	train
587384.0	NEWLINE_TOKENNEWLINE_TOKENDavid, I have a couple of questions regarding your last edit to Skene's glands. Basically, the article matched the given references better before your edit. Did you work off of some other reference?  03:35 Jan 11, 2003 (UTC)NEWLINE_TOKENNEWLINE_TOKENFeel free to discuss your questions directly with me by email if you like (wiki lets you do this by clicking a link). I used a variety of references obtained via Google, which I did not list in the article (I probably should have).NEWLINE_TOKENNEWLINE_TOKENI have doubts about some of the information that was there before my changes and that you have restored. In particular, I believe that Skene's glands are not the same as the G-spot, and are not located there. However, stimulation of the G-spot can cause female ejaculation, which generates fluid from the Skene's glands (among other tissues).NEWLINE_TOKENNEWLINE_TOKENBy the way, your contributions to Wikipedia are impressive.NEWLINE_TOKENNEWLINE_TOKEN 23:32 Jan 14, 2003 (UTC)	2003	True	user	random	test
587393.0	NEWLINE_TOKENNEWLINE_TOKENnot many film buff sysops, I guess.  	2003	True	article	random	train
593987.0	There's nothing about Benito Mussolini or the actions of the Italian Fascist government in here.. they were one of the major Axis powers. Anyone know enough about them to contribute something?NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN	2003	True	article	random	test
594502.0	Basically, I agree with Ortolan. In any case, it's not worth arguing this much over. NEWLINE_TOKENNEWLINE_TOKEN	2003	True	article	random	train
595963.0	NEWLINE_TOKENNEWLINE_TOKENIt's not official, other albums do use the ampersand. I just wonder what people would be more likely to look up. 	2003	True	article	random	dev
597212.0	`NEWLINE_TOKENNEWLINE_TOKENAfter the wasted bit on his sexuality, I haven't read the above diatribe but one thing for ABSOLUTE certain: Never in the history of this planet has Umberto ever been referred to as Humbert. It is this kind of lunacy that renders Wikipedia as a ``fringe`` place for idiots to play. Get serious....DW`	2003	False	article	random	test
598296.0	Is this original work, or derived from another source?  Can we fill in the full names of some of the people whose last names only are listed?   	2002	True	article	random	test
603474.0	`:Here I cannot answer your questions.  I did not write the above, it was in the original article, but towards the bottom.  Given the organization of the article, such as it is, I thought this kind of information belonged earlier, so I moved it up.  I do recall biologists using the word ``locus`` when refering to alleles, so I didn't question the choice of words.  But, as I say, I did not write this.NEWLINE_TOKENNEWLINE_TOKEN`	2003	True	article	random	train
607274.0	NEWLINE_TOKEN::Fair enough.  I'm doing this and then going to bed.   04:05 Sep 9, 2002 (UTC)	2002	True	article	random	train
608166.0	1. I don't think unreadable is that far off beam. I have read it and found it very heavy going. 2. Your point about the sense of abstraction in the article is correct and it probably needs a one-liner explaining what it's about as a prepend. If nobody has done it in the interim I'll have a stab tonight. NEWLINE_TOKEN	2003	True	article	random	train
612650.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENFor photographic lenses, I'd say go ahead and write an article at photographic lens and we'll just add links from lens and lens (disambiguation). I'm assuming that you'll want to write photographic lens from a more practical point of view, and keep lens mostly as a theory of optics type article. Alternately, we could just make lens a disambiguation page, and move the articles to lens (optics) and lens (photography). I don't have a strong preference, although the first option is easier.NEWLINE_TOKENNEWLINE_TOKENAs for rainbow, I can't see anything wrong with the picture - what makes you think it is a fake? It seems it was added by , BTW.   20:43 Jan 23, 2003 (UTC)	2003	True	user	random	train
615528.0	The pressure difference above and below the wing is less important to create lift than one might think. 90% percent of the lift comes from what is called 'downwash'. Simply a deflection of the airflow. Air is accelerated downwards. Lots of air! This requires a force and already Newton now that that creates an eqally but opposing force. If one looks at the force that the pressure difference creates for a small Cessna, it is only about 1500 N (approximately 300 pounds).	2003	False	article	random	train
616393.0	Welcome to userland 168!  19:58 Jan 23, 2003 (UTC)	2003	True	user	random	train
617026.0	NEWLINE_TOKENNEWLINE_TOKEN: All sources seem to indicate that the first practical solutions to anti-aliasing were invented Frank Crow, computer graphics pioneer (who incidentally works for nVIDIA these days), in 1977.  Earliest reference I could find was: The Aliasing Problem in Computer-Generated Shaded Images, Communications of the ACM, vol. 20(11), pp 799-805. Nov. 1997.  Of course I've also seen mentions of work done at the Architecture Machine Group at MIT in 1972, but I have not seen any references to published papers.  23:06 Jan 24, 2003 (UTC)	2003	True	article	random	dev
620797.0	The sale of the Danish West Indies to the US is entered under both the 17 and the 25 January.NEWLINE_TOKENS.	2003	False	article	random	train
622082.0	NEWLINE_TOKENNEWLINE_TOKEN::Well, it's a question of choosing between absolutism and relativism =).  In this case, I think relativism (pardon the pun) wins the day.  No one who has heard of the father will not have heard of the son; no one who not heard of the father will be looking for his page (still nonexistent). We can always add a disambiguation page later if anyone complains.  (In that case, I think your suggestion of making it Nabokov is correct.)  In the meantime, the policy on foreign names is in Wikipedia:Naming conventions (anglicization) and there's also a current discussion at Wikipedia_talk:Manual of Style. And, welcome to the Wikipedia.  You'll find lots of discussions like this all the time.  Your knowledge and interest will be welcome (as will your politeness).  	2003	True	article	random	train
623718.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENby countries you mean corporations? i dunno, but i'd bet my net worth (-$20,000)NEWLINE_TOKENthat it's for tax reasons	2003	True	article	random	dev
630630.0	On second thought, why not instead provide a new user setting that allows each user to choose for himself whether wikilinks are displayed as intended by the author or literally as linked? That should be trivial to add to the code, and everyone would be happy.NEWLINE_TOKEN 07:44 Jan 30, 2003 (UTC)NEWLINE_TOKENNEWLINE_TOKEN	2003	True	user	random	test
639419.0	NEWLINE_TOKENNEWLINE_TOKENI wish to apoligize for starting a stressful argument at Isaac Asimov. As I would like to add some information on Salim I al Sabah, Kabbar, Abdul Aziz ibn Abdul Rahman ibn Saud, Najd, Faisal I, Political Titles of the Ottoman Empire, Warba, Abdulla II al Sabah, the First Kuwaiti Crisis, Abdullah ibn Hussein, Mashian, Failakah, Auhah, al Khalifa, al Jalahima, al Sabah, Abdul Karim Qasim, Jaber III al Ahmad al Sabah, Muhammad I al Sabah, the Second Kuwaiti Crisis, Zaki Arsuzi, Salah al Din Bitar, Ghazi ibn Faisal, Bakr Sidqi, Abdullah II al Sabah, Ahmad al Sabah, Abdul Ilah, and Percy Cox, as well as (obviously) the Anglo-Iraqi Treaty of October 1922, the Turkish Petroleum Company, the Basra-Baghdad Highway, the Berlin-Baghdad Railroad, and the Abudllah Khor Waterway, Nuri al Said, Abdulla III al Sabah, Aramco, the Kuwait Oil Company, and the Anglo-Kuwaiti Treaty of 1899; I would like to inquire as to what objections you might have to my doing so? 	2003	True	user	random	train
655852.0	`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENUm, pardon my ignorance, but what do you mean by changing my ``skin``?  My web browser?NEWLINE_TOKENNEWLINE_TOKEN`	2003	True	user	random	train
659391.0	NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENDespite Martin's efforts to rescue it, the entire second section of this entry reads like a deranged adolescent essay with severe POV problems. If that bizarre collection of unrelated factoids had crossed my desk back when I was teaching, I should have needed a great deal of red ink in my pen, and the student would probably have needed to schedule in another twelve months to repeat the course next year. As it stands, it's hopeless and would be better off deleted. 	2003	True	article	random	dev
661509.0	MarcusAurelius]]NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENWhy exactly was this user banned? 	2003	False	user	blocked	train
